Using cpu device
Logging to C:\Users\hntran\asv_runs\tensorboard\ppo_formulation_seed0_v2_1
[CURRICULUM] t=0 -> scenario stage 1
---------------------------------
| rollout/           |          |
-----------------------------------------
Early stopping at step 1 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 47.8        |
|    ep_rew_mean          | -116        |
| time/                   |             |
|    fps                  | 93          |
|    iterations           | 298         |
|    time_elapsed         | 16304       |
|    total_timesteps      | 1525760     |
| train/                  |             |
|    approx_kl            | 0.022099286 |
|    clip_fraction        | 0.118       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.52       |
|    explained_variance   | 0.72        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.465       |
|    n_updates            | 2137        |
|    policy_gradient_loss | 0.00283     |
|    std                  | 0.521       |
|    value_loss           | 1.27        |
-----------------------------------------
Early stopping at step 4 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 48.3       |
|    ep_rew_mean          | -138       |
| time/                   |            |
|    fps                  | 93         |
|    iterations           | 299        |
|    time_elapsed         | 16364      |
|    total_timesteps      | 1530880    |
| train/                  |            |
|    approx_kl            | 0.03833424 |
|    clip_fraction        | 0.226      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.51      |
|    explained_variance   | 0.732      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.292      |
|    n_updates            | 2142       |
|    policy_gradient_loss | -0.0124    |
|    std                  | 0.519      |
|    value_loss           | 0.956      |
----------------------------------------
Early stopping at step 1 due to reaching max kl: 0.06
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 51.5        |
|    ep_rew_mean          | -129        |
| time/                   |             |
|    fps                  | 93          |
|    iterations           | 300         |
|    time_elapsed         | 16425       |
|    total_timesteps      | 1536000     |
| train/                  |             |
|    approx_kl            | 0.029900372 |
|    clip_fraction        | 0.227       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.51       |
|    explained_variance   | 0.718       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.674       |
|    n_updates            | 2144        |
|    policy_gradient_loss | 0.00664     |
|    std                  | 0.519       |
|    value_loss           | 1.18        |
-----------------------------------------
Early stopping at step 1 due to reaching max kl: 0.06
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 47.9       |
|    ep_rew_mean          | -186       |
| time/                   |            |
|    fps                  | 93         |
|    iterations           | 301        |
|    time_elapsed         | 16486      |
|    total_timesteps      | 1541120    |
| train/                  |            |
|    approx_kl            | 0.03662874 |
|    clip_fraction        | 0.243      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.51      |
|    explained_variance   | 0.674      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.559      |
|    n_updates            | 2146       |
|    policy_gradient_loss | 0.0089     |
|    std                  | 0.519      |
|    value_loss           | 1.32       |
----------------------------------------
Early stopping at step 1 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 49.9        |
|    ep_rew_mean          | -139        |
| time/                   |             |
|    fps                  | 93          |
|    iterations           | 302         |
|    time_elapsed         | 16545       |
|    total_timesteps      | 1546240     |
| train/                  |             |
|    approx_kl            | 0.044547424 |
|    clip_fraction        | 0.18        |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.51       |
|    explained_variance   | 0.709       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.596       |
|    n_updates            | 2148        |
|    policy_gradient_loss | 0.00446     |
|    std                  | 0.519       |
|    value_loss           | 1.39        |
-----------------------------------------
Early stopping at step 2 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 48.8       |
|    ep_rew_mean          | -128       |
| time/                   |            |
|    fps                  | 93         |
|    iterations           | 303        |
|    time_elapsed         | 16613      |
|    total_timesteps      | 1551360    |
| train/                  |            |
|    approx_kl            | 0.04280442 |
|    clip_fraction        | 0.22       |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.51      |
|    explained_variance   | 0.743      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.457      |
|    n_updates            | 2151       |
|    policy_gradient_loss | -0.000686  |
|    std                  | 0.519      |
|    value_loss           | 1.11       |
----------------------------------------
Early stopping at step 4 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 48.8        |
|    ep_rew_mean          | -127        |
| time/                   |             |
|    fps                  | 93          |
|    iterations           | 304         |
|    time_elapsed         | 16677       |
|    total_timesteps      | 1556480     |
| train/                  |             |
|    approx_kl            | 0.035897393 |
|    clip_fraction        | 0.251       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.51       |
|    explained_variance   | 0.716       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.459       |
|    n_updates            | 2156        |
|    policy_gradient_loss | -0.0092     |
|    std                  | 0.518       |
|    value_loss           | 1.05        |
-----------------------------------------
Early stopping at step 2 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 49.3        |
|    ep_rew_mean          | -118        |
| time/                   |             |
|    fps                  | 93          |
|    iterations           | 305         |
|    time_elapsed         | 16737       |
|    total_timesteps      | 1561600     |
| train/                  |             |
|    approx_kl            | 0.029745366 |
|    clip_fraction        | 0.217       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.5        |
|    explained_variance   | 0.691       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.447       |
|    n_updates            | 2159        |
|    policy_gradient_loss | -0.00616    |
|    std                  | 0.517       |
|    value_loss           | 1.14        |
-----------------------------------------
Early stopping at step 1 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 49.8       |
|    ep_rew_mean          | -124       |
| time/                   |            |
|    fps                  | 93         |
|    iterations           | 306        |
|    time_elapsed         | 16794      |
|    total_timesteps      | 1566720    |
| train/                  |            |
|    approx_kl            | 0.04602863 |
|    clip_fraction        | 0.223      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.5       |
|    explained_variance   | 0.737      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.447      |
|    n_updates            | 2161       |
|    policy_gradient_loss | 0.0127     |
|    std                  | 0.518      |
|    value_loss           | 1.11       |
----------------------------------------
Early stopping at step 1 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 46.5        |
|    ep_rew_mean          | -138        |
| time/                   |             |
|    fps                  | 93          |
|    iterations           | 307         |
|    time_elapsed         | 16854       |
|    total_timesteps      | 1571840     |
| train/                  |             |
|    approx_kl            | 0.026276032 |
|    clip_fraction        | 0.185       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.51       |
|    explained_variance   | 0.754       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.545       |
|    n_updates            | 2163        |
|    policy_gradient_loss | 0.00469     |
|    std                  | 0.519       |
|    value_loss           | 1.01        |
-----------------------------------------
Early stopping at step 2 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 46.3        |
|    ep_rew_mean          | -98.4       |
| time/                   |             |
|    fps                  | 93          |
|    iterations           | 308         |
|    time_elapsed         | 16912       |
|    total_timesteps      | 1576960     |
| train/                  |             |
|    approx_kl            | 0.033911824 |
|    clip_fraction        | 0.226       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.51       |
|    explained_variance   | 0.744       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.419       |
|    n_updates            | 2166        |
|    policy_gradient_loss | -0.00363    |
|    std                  | 0.519       |
|    value_loss           | 1.01        |
-----------------------------------------
Early stopping at step 1 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 46          |
|    ep_rew_mean          | -172        |
| time/                   |             |
|    fps                  | 93          |
|    iterations           | 309         |
|    time_elapsed         | 16971       |
|    total_timesteps      | 1582080     |
| train/                  |             |
|    approx_kl            | 0.026417574 |
|    clip_fraction        | 0.196       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.51       |
|    explained_variance   | 0.687       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.606       |
|    n_updates            | 2168        |
|    policy_gradient_loss | 0.00714     |
|    std                  | 0.519       |
|    value_loss           | 1.3         |
-----------------------------------------
Early stopping at step 1 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 47.8        |
|    ep_rew_mean          | -124        |
| time/                   |             |
|    fps                  | 93          |
|    iterations           | 310         |
|    time_elapsed         | 17028       |
|    total_timesteps      | 1587200     |
| train/                  |             |
|    approx_kl            | 0.027250595 |
|    clip_fraction        | 0.181       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.51       |
|    explained_variance   | 0.729       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.595       |
|    n_updates            | 2170        |
|    policy_gradient_loss | 0.00372     |
|    std                  | 0.519       |
|    value_loss           | 1.3         |
-----------------------------------------
Early stopping at step 4 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 48.2        |
|    ep_rew_mean          | -117        |
| time/                   |             |
|    fps                  | 93          |
|    iterations           | 311         |
|    time_elapsed         | 17086       |
|    total_timesteps      | 1592320     |
| train/                  |             |
|    approx_kl            | 0.031226229 |
|    clip_fraction        | 0.249       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.51       |
|    explained_variance   | 0.732       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.238       |
|    n_updates            | 2175        |
|    policy_gradient_loss | -0.00988    |
|    std                  | 0.52        |
|    value_loss           | 0.887       |
-----------------------------------------
Early stopping at step 4 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 49         |
|    ep_rew_mean          | -125       |
| time/                   |            |
|    fps                  | 93         |
|    iterations           | 312        |
|    time_elapsed         | 17143      |
|    total_timesteps      | 1597440    |
| train/                  |            |
|    approx_kl            | 0.03628134 |
|    clip_fraction        | 0.226      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.51      |
|    explained_variance   | 0.76       |
|    learning_rate        | 0.0003     |
|    loss                 | 0.209      |
|    n_updates            | 2180       |
|    policy_gradient_loss | -0.0118    |
|    std                  | 0.519      |
|    value_loss           | 0.799      |
----------------------------------------
Early stopping at step 3 due to reaching max kl: 0.05
[EVAL] t=1,600,000 goal 0.64 collision 0.36 timeout 0.00 return -98.1 colregs -19.6 (140.4 s)
---------------------------------------------
| eval/                        |            |
|    being_overtaken/collision | 0.75       |
|    being_overtaken/colregs   | -24.5      |
|    being_overtaken/goal      | 0.25       |
|    collision_boundary        | 0.0333     |
|    collision_obstacle        | 0.108      |
|    collision_rate            | 0.358      |
|    collision_target          | 0.217      |
|    crossing/collision        | 0.55       |
|    crossing/colregs          | -18.3      |
|    crossing/goal             | 0.45       |
|    episodes                  | 120        |
|    estops_per_episode        | 0.0833     |
|    eval_wall_s               | 140        |
|    goal_rate                 | 0.642      |
|    head_on/collision         | 0.25       |
|    head_on/colregs           | -20.4      |
|    head_on/goal              | 0.75       |
|    mean_colregs_integral     | -19.6      |
|    mean_return               | -98.1      |
|    no_target/collision       | 0.05       |
|    no_target/colregs         | 0          |
|    no_target/goal            | 0.95       |
|    null/collision            | 0.25       |
|    null/colregs              | -5.21      |
|    null/goal                 | 0.75       |
|    overtaking/collision      | 0.3        |
|    overtaking/colregs        | -49.1      |
|    overtaking/goal           | 0.7        |
|    timeout_rate              | 0          |
|    timesteps                 | 1600000    |
| rollout/                     |            |
|    ep_len_mean               | 49.4       |
|    ep_rew_mean               | -107       |
| time/                        |            |
|    fps                       | 92         |
|    iterations                | 313        |
|    time_elapsed              | 17341      |
|    total_timesteps           | 1602560    |
| train/                       |            |
|    approx_kl                 | 0.03457623 |
|    clip_fraction             | 0.229      |
|    clip_range                | 0.2        |
|    entropy_loss              | -1.51      |
|    explained_variance        | 0.761      |
|    learning_rate             | 0.0003     |
|    loss                      | 0.418      |
|    n_updates                 | 2184       |
|    policy_gradient_loss      | -0.00944   |
|    std                       | 0.518      |
|    value_loss                | 0.91       |
---------------------------------------------
Early stopping at step 7 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 47.2        |
|    ep_rew_mean          | -132        |
| time/                   |             |
|    fps                  | 92          |
|    iterations           | 314         |
|    time_elapsed         | 17402       |
|    total_timesteps      | 1607680     |
| train/                  |             |
|    approx_kl            | 0.040753823 |
|    clip_fraction        | 0.252       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.51       |
|    explained_variance   | 0.731       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.131       |
|    n_updates            | 2192        |
|    policy_gradient_loss | -0.019      |
|    std                  | 0.521       |
|    value_loss           | 0.702       |
-----------------------------------------
Early stopping at step 4 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 48.5       |
|    ep_rew_mean          | -110       |
| time/                   |            |
|    fps                  | 92         |
|    iterations           | 315        |
|    time_elapsed         | 17463      |
|    total_timesteps      | 1612800    |
| train/                  |            |
|    approx_kl            | 0.03481142 |
|    clip_fraction        | 0.221      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.52      |
|    explained_variance   | 0.704      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.35       |
|    n_updates            | 2197       |
|    policy_gradient_loss | -0.0101    |
|    std                  | 0.521      |
|    value_loss           | 1.04       |
----------------------------------------
Early stopping at step 5 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 46.6        |
|    ep_rew_mean          | -153        |
| time/                   |             |
|    fps                  | 92          |
|    iterations           | 316         |
|    time_elapsed         | 17522       |
|    total_timesteps      | 1617920     |
| train/                  |             |
|    approx_kl            | 0.042976696 |
|    clip_fraction        | 0.235       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.52       |
|    explained_variance   | 0.72        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.203       |
|    n_updates            | 2203        |
|    policy_gradient_loss | -0.0141     |
|    std                  | 0.521       |
|    value_loss           | 0.884       |
-----------------------------------------
Early stopping at step 0 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 48.7        |
|    ep_rew_mean          | -125        |
| time/                   |             |
|    fps                  | 92          |
|    iterations           | 317         |
|    time_elapsed         | 17580       |
|    total_timesteps      | 1623040     |
| train/                  |             |
|    approx_kl            | 0.018512944 |
|    clip_fraction        | 0.2         |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.52       |
|    explained_variance   | 0.673       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.8         |
|    n_updates            | 2204        |
|    policy_gradient_loss | 0.0178      |
|    std                  | 0.521       |
|    value_loss           | 1.55        |
-----------------------------------------
Early stopping at step 3 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 50.2        |
|    ep_rew_mean          | -144        |
| time/                   |             |
|    fps                  | 92          |
|    iterations           | 318         |
|    time_elapsed         | 17639       |
|    total_timesteps      | 1628160     |
| train/                  |             |
|    approx_kl            | 0.041483037 |
|    clip_fraction        | 0.23        |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.52       |
|    explained_variance   | 0.679       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.431       |
|    n_updates            | 2208        |
|    policy_gradient_loss | -0.00334    |
|    std                  | 0.522       |
|    value_loss           | 1.19        |
-----------------------------------------
Early stopping at step 2 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 51.7        |
|    ep_rew_mean          | -151        |
| time/                   |             |
|    fps                  | 92          |
|    iterations           | 319         |
|    time_elapsed         | 17697       |
|    total_timesteps      | 1633280     |
| train/                  |             |
|    approx_kl            | 0.034352116 |
|    clip_fraction        | 0.219       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.52       |
|    explained_variance   | 0.738       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.468       |
|    n_updates            | 2211        |
|    policy_gradient_loss | -4.38e-05   |
|    std                  | 0.522       |
|    value_loss           | 1.08        |
-----------------------------------------
Early stopping at step 3 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 51.6        |
|    ep_rew_mean          | -97.8       |
| time/                   |             |
|    fps                  | 92          |
|    iterations           | 320         |
|    time_elapsed         | 17755       |
|    total_timesteps      | 1638400     |
| train/                  |             |
|    approx_kl            | 0.031995118 |
|    clip_fraction        | 0.231       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.52       |
|    explained_variance   | 0.731       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.318       |
|    n_updates            | 2215        |
|    policy_gradient_loss | -0.00375    |
|    std                  | 0.523       |
|    value_loss           | 0.9         |
-----------------------------------------
Early stopping at step 2 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 51          |
|    ep_rew_mean          | -114        |
| time/                   |             |
|    fps                  | 92          |
|    iterations           | 321         |
|    time_elapsed         | 17813       |
|    total_timesteps      | 1643520     |
| train/                  |             |
|    approx_kl            | 0.034259617 |
|    clip_fraction        | 0.217       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.52       |
|    explained_variance   | 0.735       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.28        |
|    n_updates            | 2218        |
|    policy_gradient_loss | -0.00411    |
|    std                  | 0.522       |
|    value_loss           | 0.884       |
-----------------------------------------
Early stopping at step 0 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 49          |
|    ep_rew_mean          | -130        |
| time/                   |             |
|    fps                  | 92          |
|    iterations           | 322         |
|    time_elapsed         | 17871       |
|    total_timesteps      | 1648640     |
| train/                  |             |
|    approx_kl            | 0.014274839 |
|    clip_fraction        | 0.141       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.52       |
|    explained_variance   | 0.782       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.448       |
|    n_updates            | 2219        |
|    policy_gradient_loss | 0.00796     |
|    std                  | 0.522       |
|    value_loss           | 0.971       |
-----------------------------------------
Early stopping at step 4 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 53.9        |
|    ep_rew_mean          | -123        |
| time/                   |             |
|    fps                  | 92          |
|    iterations           | 323         |
|    time_elapsed         | 17930       |
|    total_timesteps      | 1653760     |
| train/                  |             |
|    approx_kl            | 0.037575155 |
|    clip_fraction        | 0.243       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.52       |
|    explained_variance   | 0.741       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.332       |
|    n_updates            | 2224        |
|    policy_gradient_loss | -0.0128     |
|    std                  | 0.523       |
|    value_loss           | 0.876       |
-----------------------------------------
Early stopping at step 3 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 49.1        |
|    ep_rew_mean          | -122        |
| time/                   |             |
|    fps                  | 92          |
|    iterations           | 324         |
|    time_elapsed         | 17988       |
|    total_timesteps      | 1658880     |
| train/                  |             |
|    approx_kl            | 0.030266132 |
|    clip_fraction        | 0.206       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.52       |
|    explained_variance   | 0.763       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.308       |
|    n_updates            | 2228        |
|    policy_gradient_loss | -0.0119     |
|    std                  | 0.523       |
|    value_loss           | 0.827       |
-----------------------------------------
Early stopping at step 5 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 49.3        |
|    ep_rew_mean          | -159        |
| time/                   |             |
|    fps                  | 92          |
|    iterations           | 325         |
|    time_elapsed         | 18045       |
|    total_timesteps      | 1664000     |
| train/                  |             |
|    approx_kl            | 0.045608707 |
|    clip_fraction        | 0.26        |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.53       |
|    explained_variance   | 0.717       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.245       |
|    n_updates            | 2234        |
|    policy_gradient_loss | -0.0128     |
|    std                  | 0.523       |
|    value_loss           | 0.877       |
-----------------------------------------
Early stopping at step 4 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 48.2       |
|    ep_rew_mean          | -168       |
| time/                   |            |
|    fps                  | 92         |
|    iterations           | 326        |
|    time_elapsed         | 18103      |
|    total_timesteps      | 1669120    |
| train/                  |            |
|    approx_kl            | 0.03615772 |
|    clip_fraction        | 0.231      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.52      |
|    explained_variance   | 0.691      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.333      |
|    n_updates            | 2239       |
|    policy_gradient_loss | -0.00737   |
|    std                  | 0.523      |
|    value_loss           | 1.06       |
----------------------------------------
Early stopping at step 5 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 49.5        |
|    ep_rew_mean          | -115        |
| time/                   |             |
|    fps                  | 92          |
|    iterations           | 327         |
|    time_elapsed         | 18161       |
|    total_timesteps      | 1674240     |
| train/                  |             |
|    approx_kl            | 0.040524207 |
|    clip_fraction        | 0.249       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.53       |
|    explained_variance   | 0.722       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.333       |
|    n_updates            | 2245        |
|    policy_gradient_loss | -0.013      |
|    std                  | 0.527       |
|    value_loss           | 1.05        |
-----------------------------------------
Early stopping at step 6 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 49.2       |
|    ep_rew_mean          | -114       |
| time/                   |            |
|    fps                  | 92         |
|    iterations           | 328        |
|    time_elapsed         | 18218      |
|    total_timesteps      | 1679360    |
| train/                  |            |
|    approx_kl            | 0.03865292 |
|    clip_fraction        | 0.259      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.54      |
|    explained_variance   | 0.77       |
|    learning_rate        | 0.0003     |
|    loss                 | 0.178      |
|    n_updates            | 2252       |
|    policy_gradient_loss | -0.0171    |
|    std                  | 0.527      |
|    value_loss           | 0.642      |
----------------------------------------
Early stopping at step 1 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 46.3        |
|    ep_rew_mean          | -113        |
| time/                   |             |
|    fps                  | 92          |
|    iterations           | 329         |
|    time_elapsed         | 18276       |
|    total_timesteps      | 1684480     |
| train/                  |             |
|    approx_kl            | 0.029506417 |
|    clip_fraction        | 0.217       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.54       |
|    explained_variance   | 0.735       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.576       |
|    n_updates            | 2254        |
|    policy_gradient_loss | 0.00459     |
|    std                  | 0.527       |
|    value_loss           | 1.1         |
-----------------------------------------
Early stopping at step 7 due to reaching max kl: 0.06
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 48.8        |
|    ep_rew_mean          | -177        |
| time/                   |             |
|    fps                  | 92          |
|    iterations           | 330         |
|    time_elapsed         | 18335       |
|    total_timesteps      | 1689600     |
| train/                  |             |
|    approx_kl            | 0.037424807 |
|    clip_fraction        | 0.269       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.55       |
|    explained_variance   | 0.74        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.173       |
|    n_updates            | 2262        |
|    policy_gradient_loss | -0.0237     |
|    std                  | 0.529       |
|    value_loss           | 0.695       |
-----------------------------------------
Early stopping at step 4 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 46.4        |
|    ep_rew_mean          | -149        |
| time/                   |             |
|    fps                  | 92          |
|    iterations           | 331         |
|    time_elapsed         | 18393       |
|    total_timesteps      | 1694720     |
| train/                  |             |
|    approx_kl            | 0.038641058 |
|    clip_fraction        | 0.261       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.55       |
|    explained_variance   | 0.702       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.427       |
|    n_updates            | 2267        |
|    policy_gradient_loss | -0.01       |
|    std                  | 0.528       |
|    value_loss           | 1.15        |
-----------------------------------------
Early stopping at step 4 due to reaching max kl: 0.05
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 46.6      |
|    ep_rew_mean          | -123      |
| time/                   |           |
|    fps                  | 92        |
|    iterations           | 332       |
|    time_elapsed         | 18450     |
|    total_timesteps      | 1699840   |
| train/                  |           |
|    approx_kl            | 0.0375922 |
|    clip_fraction        | 0.219     |
|    clip_range           | 0.2       |
|    entropy_loss         | -1.54     |
|    explained_variance   | 0.72      |
|    learning_rate        | 0.0003    |
|    loss                 | 0.375     |
|    n_updates            | 2272      |
|    policy_gradient_loss | -0.0159   |
|    std                  | 0.527     |
|    value_loss           | 0.989     |
---------------------------------------
Early stopping at step 4 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 47.6       |
|    ep_rew_mean          | -122       |
| time/                   |            |
|    fps                  | 92         |
|    iterations           | 333        |
|    time_elapsed         | 18509      |
|    total_timesteps      | 1704960    |
| train/                  |            |
|    approx_kl            | 0.03349178 |
|    clip_fraction        | 0.217      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.54      |
|    explained_variance   | 0.767      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.352      |
|    n_updates            | 2277       |
|    policy_gradient_loss | -0.00917   |
|    std                  | 0.527      |
|    value_loss           | 0.83       |
----------------------------------------
Early stopping at step 1 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 47.9        |
|    ep_rew_mean          | -116        |
| time/                   |             |
|    fps                  | 92          |
|    iterations           | 334         |
|    time_elapsed         | 18566       |
|    total_timesteps      | 1710080     |
| train/                  |             |
|    approx_kl            | 0.025687624 |
|    clip_fraction        | 0.177       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.54       |
|    explained_variance   | 0.786       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.329       |
|    n_updates            | 2279        |
|    policy_gradient_loss | -0.00157    |
|    std                  | 0.526       |
|    value_loss           | 0.911       |
-----------------------------------------
Early stopping at step 3 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 50.4        |
|    ep_rew_mean          | -141        |
| time/                   |             |
|    fps                  | 92          |
|    iterations           | 335         |
|    time_elapsed         | 18623       |
|    total_timesteps      | 1715200     |
| train/                  |             |
|    approx_kl            | 0.051970094 |
|    clip_fraction        | 0.213       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.54       |
|    explained_variance   | 0.745       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.421       |
|    n_updates            | 2283        |
|    policy_gradient_loss | -0.0074     |
|    std                  | 0.525       |
|    value_loss           | 0.936       |
-----------------------------------------
Early stopping at step 3 due to reaching max kl: 0.05
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 49.4       |
|    ep_rew_mean          | -130       |
| time/                   |            |
|    fps                  | 92         |
|    iterations           | 336        |
|    time_elapsed         | 18682      |
|    total_timesteps      | 1720320    |
| train/                  |            |
|    approx_kl            | 0.03712967 |
|    clip_fraction        | 0.211      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.53      |
|    explained_variance   | 0.696      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.391      |
|    n_updates            | 2287       |
|    policy_gradient_loss | -0.0084    |
|    std                  | 0.522      |
|    value_loss           | 1.04       |
----------------------------------------
Early stopping at step 6 due to reaching max kl: 0.05
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 49.9        |
|    ep_rew_mean          | -145        |
| time/                   |             |
|    fps                  | 92          |
|    iterations           | 337         |
|    time_elapsed         | 18741       |
|    total_timesteps      | 1725440     |
| train/                  |             |
